Host Name,Device IP,Device Type,Device Status,Device Vendor,Device Model,Serial Number,Software Version,Firmware Version,Free Ports,Total Ports,Ports In Use,Uptime,Last Successful Snapshot,Last Snapshot Attempt,Last Snapshot Result,Device Type Standard,associatedWlcIp,deviceSupportLevel,dnsResolvedManagementAddress,errorCode,family,id,instanteTenantId,instanteUuid,interfaceCount,inventoryStatusDetail,lastDeviceResyncStartTime,lastManagedResyncReasons,lastUpdated,lastUpdateTime,lineCardCount,lineCardId,location,locationName,macAddress,managedAtleastOnce,managementState,memorySize,pendingSyncRequestsCount,platformId,reachabilityFailureReason,reachabilityStatus,reasonsForDeviceResync,reasonsForPendingSyncRequests,role,roleSource,serialNumber,series,snmpContact,softwareType,softwareVersion,syncRequestedByApp,tagCount,tunnelUdpPort,type,upTime,uptimeSeconds,vendor,waasDeviceMode,Unnamed: 44,clientCount,clientCount_2_4GHz,clientCount_5GHz,controllerIpAddress,controllerName,countryCode,ethernetMac,hreapEnabled,ipAddress,lwappUpTime,model,status,DateAdded,IsReachable,IsReachable2,adminStatus,ArchiveDate,collectionStatus,collectionTime,creationTime,deviceType,managementStatus,manufacturer_part_name,manufacturer_part_partNumber,manufacturer_part_serialNumber,productFamily,reachability,Site Code Extracted,State,Model,EoS,EoL,In Scope?,Repl Device,ReplaceNow,PrepareToReplace,Material Cost,Labor Cost,Device Cost,latitude,longitude,county,affiliate,Owner,Exception_Flag,Exception_Reason,EoL_Date,Days_to_EoL,EoS_Date,Days_to_EoS
GAARTROWN01,33.88.250.30,Router,Active,Cisco,CISCO2921/K9,QTX7837ZKPP,27.4(3)M2,35.0(3r)M33,3.0,200.0,197.0,2211d:16h:49m:0s,Jan-23-26 02:12:35,Jan-23-26 02:12:35,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ART,GA,CISCO2921/K9,2017-12-09,2022-12-31,Yes,C8300-1N1S-6T,Replace,Do Not Replace,12421.116,2060.0,5243.73,33.91694,-84.54056,Cobb,FO-GA-NW-COBB,GPC,False,,2022-12-31,-1157.0,2017-12-09,-3005.0
GAXGZSWVPN01,12.150.230.8,L3Switch,Active,Cisco,WS-C3850-24T-S,QOC7938X38K,28.22.24,IOS-XE,83.0,175.0,92.0,1846d:3h:1m:0s,Jan-23-26 02:14:41,Jan-23-26 02:14:41,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XGZ,GA,WS-C3850-24T-S,2020-10-30,2025-10-31,Yes,C9300-24T-E,Replace,Do Not Replace,3824.472,1540.0,2415.37,33.76361,-84.38194,Fulton,FO-GA-NE-METRO SOUTHEAST,GPC,False,,2025-10-31,-122.0,2020-10-30,-1949.0
ALXAZSW02,158.128.15.8,L3Switch,Active,Cisco,WS-C3850-48T,"QCW7987C7M9,QCW7987C7LL",28.22.24,IOS-XE,7.0,113.0,106.0,1893d:18h:40m:0s,Jan-23-26 02:04:52,Jan-23-26 02:04:52,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XAZ,AL,WS-C3850-48T,2020-10-30,2025-10-31,Yes,C9300-48T-E,Replace,Do Not Replace,6294.120000000001,1540.0,3996.14,33.518603,-86.812287,Jefferson,FO-APCCORP-APC CORP HQ BLT HUB,APC,False,,2025-10-31,-122.0,2020-10-30,-1949.0
GAXGZSW0201,158.128.15.0,L3Switch,Active,Cisco,WS-C3850-48T,"QCW7987C7KH,QOC7987U7KE",28.22.24,IOS-XE,8.0,113.0,105.0,1735d:19h:29m:0s,Jan-23-26 01:10:53,Jan-23-26 01:10:53,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XGZ,GA,WS-C3850-48T,2020-10-30,2025-10-31,Yes,C9300-48T-E,Replace,Do Not Replace,6294.120000000001,1540.0,3996.14,33.76361,-84.38194,Fulton,FO-GA-NE-METRO SOUTHEAST,GPC,False,,2025-10-31,-122.0,2020-10-30,-1949.0
GAXGPSW02MR,158.128.18.5,L3Switch,Active,Cisco,WS-C3850-24T,QCW7937C795,28.22.24,IOS-XE,1.0,33.0,32.0,1204d:21h:54m:0s,Jan-23-26 02:34:01,Jan-23-26 02:34:01,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XGP,GA,WS-C3850-24T,2020-10-30,2025-10-31,Yes,C9300-24T-E,Replace,Do Not Replace,3824.472,1540.0,2415.37,33.76361,-84.38194,Fulton,FO-GA-NE-METRO SOUTHEAST,GPC,False,,2025-10-31,-122.0,2020-10-30,-1949.0
ALXAZSWDMZ01,158.128.2.05,L3Switch,Active,Cisco,WS-C3850-24T,QOC7988U78S,28.22.24,IOS-XE,3.0,33.0,30.0,1130d:7h:37m:0s,Jan-23-26 01:07:55,Jan-23-26 01:07:55,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XAZ,AL,WS-C3850-24T,2020-10-30,2025-10-31,Yes,C9300-24T-E,Replace,Do Not Replace,3824.472,1540.0,2415.37,33.518603,-86.812287,Jefferson,FO-APCCORP-APC CORP HQ BLT HUB,APC,False,,2025-10-31,-122.0,2020-10-30,-1949.0
GAXGPSW2F01,158.128.53.5,L3Switch,Active,Cisco,WS-C3850-24T,"QOC7938X7PW,QOC7938U7X8,QOC3737U7MC",28.22.24,IOS-XE,25.0,81.0,56.0,1d:19h:0m:0s,Jan-23-26 01:05:08,Jan-23-26 01:05:08,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XGP,GA,WS-C3850-24T,2020-10-30,2025-10-31,Yes,C9300-24T-E,Replace,Do Not Replace,3824.472,1540.0,2415.37,33.76361,-84.38194,Fulton,FO-GA-NE-METRO SOUTHEAST,GPC,False,,2025-10-31,-122.0,2020-10-30,-1949.0
GAXGZSWVEN01,158.128.85.8,L3Switch,Active,Cisco,WS-C3850-24T,"QOC7938U7YY,QCW3757C7G8,QCW3378C7PT",28.22.24,IOS-XE,6.0,81.0,75.0,1854d:3h:40m:0s,Jan-23-26 02:27:08,Jan-23-26 02:27:08,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XGZ,GA,WS-C3850-24T,2020-10-30,2025-10-31,Yes,C9300-24T-E,Replace,Do Not Replace,3824.472,1540.0,2415.37,33.76361,-84.38194,Fulton,FO-GA-NE-METRO SOUTHEAST,GPC,False,,2025-10-31,-122.0,2020-10-30,-1949.0
GAXGPSW201DMZ,158.128.88.118,L3Switch,Active,Cisco,WS-C3850-24T,QCW7937D78K,28.22.24,IOS-XE,0.0,33.0,33.0,1742d:3h:35m:0s,Jan-23-26 02:08:09,Jan-23-26 02:08:09,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XGP,GA,WS-C3850-24T,2020-10-30,2025-10-31,Yes,C9300-24T-E,Replace,Do Not Replace,3824.472,1540.0,2415.37,33.76361,-84.38194,Fulton,FO-GA-NE-METRO SOUTHEAST,GPC,False,,2025-10-31,-122.0,2020-10-30,-1949.0
GAXGZSW03,158.128.8.132,L3Switch,Active,Cisco,WS-C3850-24T,QOC7938X338,28.22.24,IOS-XE,0.0,33.0,33.0,597d:3h:51m:0s,Jan-23-26 02:15:42,Jan-23-26 02:15:42,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XGZ,GA,WS-C3850-24T,2020-10-30,2025-10-31,Yes,C9300-24T-E,Replace,Do Not Replace,3824.472,1540.0,2415.37,33.76361,-84.38194,Fulton,FO-GA-NE-METRO SOUTHEAST,GPC,False,,2025-10-31,-122.0,2020-10-30,-1949.0
ALXAZSW03,158.128.8.188,L3Switch,Active,Cisco,WS-C3850-24T,QCW7985D7YG,28.22.24,IOS-XE,0.0,33.0,33.0,1130d:7h:37m:0s,Jan-23-26 01:15:58,Jan-23-26 01:15:58,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XAZ,AL,WS-C3850-24T,2020-10-30,2025-10-31,Yes,C9300-24T-E,Replace,Do Not Replace,3824.472,1540.0,2415.37,33.518603,-86.812287,Jefferson,FO-APCCORP-APC CORP HQ BLT HUB,APC,False,,2025-10-31,-122.0,2020-10-30,-1949.0
ALXAZSWIN01,158.128.8.5,L3Switch,Active,Cisco,WS-C3850-24T,"QOC7988X7GX,QCW7988C7G7,QCW3777C7GR",28.22.24,IOS-XE,2.0,121.0,119.0,487d:18h:1m:29s,Jan-23-26 02:03:24,Jan-23-26 02:03:24,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XAZ,AL,WS-C3850-24T,2020-10-30,2025-10-31,Yes,C9300-24T-E,Replace,Do Not Replace,3824.472,1540.0,2415.37,33.518603,-86.812287,Jefferson,FO-APCCORP-APC CORP HQ BLT HUB,APC,False,,2025-10-31,-122.0,2020-10-30,-1949.0
ALXAPSRV20,158.115.15.5,L3Switch,Active,Cisco,WS-C3850-24T,QCW7985C77N,28.22.24,IOS-XE,2.0,33.0,31.0,1130d:7h:46m:0s,Jan-23-26 01:02:59,Jan-23-26 01:02:59,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XAP,AL,WS-C3850-24T,2020-10-30,2025-10-31,Yes,C9300-24T-E,Replace,Do Not Replace,3824.472,1540.0,2415.37,33.518603,-86.812287,Jefferson,FO-APCCORP-APC CORP HQ BLT HUB,APC,False,,2025-10-31,-122.0,2020-10-30,-1949.0
ALPLMSWWHM01,158.115.188.130,Switch,Active,Cisco,IE-3000-8TC,QOC7587W7KW,27.2(4)EA9,Bootstrap,1.0,26.0,25.0,0d:0h:6m:12s,Jan-23-26 01:02:09,Jan-23-26 01:02:09,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM,AL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,33.62846,-87.05334,Jefferson,FO-AL-MILLER SP,APC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
ALPLMSWWHM02,158.115.188.131,Switch,Active,Cisco,IE-3000-8TC,QOC7538W858,27.2(4)EA9,Bootstrap,1.0,18.0,17.0,0d:0h:1m:0s,Jan-23-26 02:20:43,Jan-23-26 02:20:43,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM,AL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,33.62846,-87.05334,Jefferson,FO-AL-MILLER SP,APC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
ALPLMSWWHM03,158.115.188.132,Switch,Active,Cisco,IE-3000-8TC,QOC7877W3ZK,27.0(2)EY2,Bootstrap,1.0,10.0,9.0,656d:21h:51m:0s,Jan-23-26 01:08:19,Jan-23-26 01:08:19,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM,AL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,33.62846,-87.05334,Jefferson,FO-AL-MILLER SP,APC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
ALPLMSWWHM04,158.115.188.133,Switch,Active,Cisco,IE-3000-8TC,QOC7878X38W,27.2(4)EA9,Bootstrap,0.0,10.0,10.0,0d:0h:1m:0s,Jan-23-26 01:05:15,Jan-23-26 01:05:15,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM,AL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,33.62846,-87.05334,Jefferson,FO-AL-MILLER SP,APC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
ALPLMSWWHM05,158.115.188.135,Switch,Active,Cisco,IE-3000-8TC,QOC7539Z8XK,27.2(4)EA9,Bootstrap,1.0,10.0,9.0,111d:3h:4m:0s,Jan-23-26 01:23:34,Jan-23-26 01:23:34,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM,AL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,33.62846,-87.05334,Jefferson,FO-AL-MILLER SP,APC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
ALMRDSWRAD01,158.115.183.0,Switch,Active,Cisco,IE-3000-8TC,QOC7757Y3UY,27.0(2)EY3,Bootstrap,0.0,10.0,10.0, ,Jan-23-26 01:04:53,Jan-23-26 01:04:53,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MRD,AL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.680742,-85.913655,Elmore,FO-AL-PHENIX CITY,APC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
ALSDCSWGATE01,158.115.200.130,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC3733Y88H,27.0(2)SE8,Bootstrap,0.0,10.0,10.0, ,Jan-23-26 01:04:57,Jan-23-26 01:04:57,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SDC,AL,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,32.408516,-86.258163,Montgomery,FO-AL-MONTGOMERY EAST,APC,False,,2025-10-31,-122.0,2020-10-30,-1949.0
ALRNLSW0101,158.115.220.130,L3Switch,Active,Cisco,WS-C3850-48P,QOC3737L7WN,28.22.08,IOS-XE,6.0,77.0,71.0,288d:2h:33m:0s,Jan-23-26 02:12:25,Jan-23-26 02:12:25,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RNL,AL,WS-C3850-48P,2020-10-30,2025-10-31,Yes,C9300-48T-E,Replace,Do Not Replace,6294.120000000001,1540.0,3996.14,33.403793,-86.877859,Jefferson,FO-AL-BIRMINGHAM SOUTHWEST,APC,False,,2025-10-31,-122.0,2020-10-30,-1949.0
ALXAPSWRV22401,158.115.225.5,L3Switch,Active,Cisco,WS-C3850-48T,QOC3737L3S5,28.3.7b,IOS-XE,5.0,57.0,52.0,1196d:3h:18m:0s,Jan-23-26 01:22:15,Jan-23-26 01:22:15,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XAP,AL,WS-C3850-48T,2020-10-30,2025-10-31,Yes,C9300-48T-E,Replace,Do Not Replace,6294.120000000001,1540.0,3996.14,33.518603,-86.812287,Jefferson,FO-APCCORP-APC CORP HQ BLT HUB,APC,False,,2025-10-31,-122.0,2020-10-30,-1949.0
ALYBZSWMW01,158.115.250.13,Switch,Active,Cisco,IE-3000-8TC,QOC7777W7NL,27.2(4)EA9,Bootstrap,1.0,10.0,9.0,0d:0h:1m:7s,Jan-23-26 01:07:45,Jan-23-26 01:07:45,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YBZ,AL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,30.83427,-87.75536,Baldwin,FO-AL-MOBILE SOUTHEAST,APC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
ALYDYSWMW01,158.115.250.15,Switch,Active,Cisco,IE-3000-8TC,QOC7777W7PH,27.2(4)EA9,Bootstrap,0.0,10.0,10.0,0d:0h:1m:0s,Jan-23-26 02:10:26,Jan-23-26 02:10:26,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YDY,AL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,30.977055,-87.706095,Baldwin,FO-AL-MOBILE SOUTHEAST,APC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
ALYFVSWMW01,158.115.250.15,Switch,Active,Cisco,IE-3000-8TC,QOC7777W3ZN,27.2(4)EA9,Bootstrap,0.0,10.0,10.0,0d:0h:2m:1s,Jan-23-26 02:03:48,Jan-23-26 02:03:48,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YFV,AL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,31.153585,-87.394202,Escambia,FO-AL-MOBILE NORTHEAST,APC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
ALYIVSWMW01,158.115.250.18,Switch,Active,Cisco,IE-3000-8TC,QOC7777W37G,27.2(4)EA9,Bootstrap,0.0,10.0,10.0,0d:0h:2m:1s,Jan-23-26 01:04:23,Jan-23-26 01:04:23,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YIV,AL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,30.50968,-88.226317,Mobile,FO-AL-MOBILE SOUTHWEST,APC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
ALICHSWMW01,158.115.250.8,Switch,Active,Cisco,IE-3000-8TC,QOC7777W385,27.2(4)EA9,Bootstrap,0.0,10.0,10.0,461d:21h:37m:0s,Jan-23-26 02:10:17,Jan-23-26 02:10:17,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICH,AL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,30.510089,-88.227704,Mobile,FO-AL-SOUTH-MOBILE BLT HUB,APC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
ALPGSSWPONDSECGATE,158.115.30.118,Switch,Active,Cisco,IE-3000-8TC,QOC7357Z87Q,27.2(4)EA9,Bootstrap,0.0,10.0,10.0,369d:22h:41m:0s,Jan-23-26 02:33:47,Jan-23-26 02:33:47,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGS,AL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,33.246094,-86.459468,Shelby,FO-AL-BIRMINGHAM EAST,APC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GAXGPVGFL02-04,158.133.33.135,Voice Gateway,Active,Cisco,VG224,QHK7333Q7Y3,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0, ,Jan-23-26 01:13:25,Jan-23-26 01:13:25,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XGP,GA,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,33.76361,-84.38194,Fulton,FO-GA-NE-METRO SOUTHEAST,GPC,False,,2020-04-30,-2132.0,2015-04-24,-3965.0
GAXGPVGFL02-01,158.133.33.8,Voice Gateway,Active,Cisco,VG224,QHK7333Q7XZ,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0, ,Jan-23-26 01:01:08,Jan-23-26 01:01:08,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XGP,GA,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,33.76361,-84.38194,Fulton,FO-GA-NE-METRO SOUTHEAST,GPC,False,,2020-04-30,-2132.0,2015-04-24,-3965.0
GAVDDROVG01,158.133.331.0,Router,Active,Cisco,VG224,QTX7537ZKPP,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,13d:21h:34m:0s,Jan-23-26 01:10:22,Jan-23-26 01:10:22,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VDD,GA,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,32.227484,-82.427763,Toombs,FO-GA-SE-BAXLEY,GPC,False,,2020-04-30,-2132.0,2015-04-24,-3965.0
GAVDDROVG02,158.133.331.8,Router,Active,Cisco,VG224,QTX7537ZKPN,27.2(4)M9,37.4(33r)T7,0.0,26.0,26.0,13d:21h:32m:0s,Jan-23-26 02:01:33,Jan-23-26 02:01:33,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VDD,GA,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,32.227484,-82.427763,Toombs,FO-GA-SE-BAXLEY,GPC,False,,2020-04-30,-2132.0,2015-04-24,-3965.0
GAXGPVGFL02-71,158.133.11.0,Voice Gateway,Active,Cisco,VG224,QHK7333Q7X8,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0, ,Jan-23-26 01:23:12,Jan-23-26 01:23:12,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XGP,GA,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,33.76361,-84.38194,Fulton,FO-GA-NE-METRO SOUTHEAST,GPC,False,,2020-04-30,-2132.0,2015-04-24,-3965.0
GAXGPVGFL02-72,158.133.11.8,Voice Gateway,Active,Cisco,VG224,QHK7333Q7Y3,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0, ,Jan-23-26 01:13:25,Jan-23-26 01:13:25,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XGP,GA,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,33.76361,-84.38194,Fulton,FO-GA-NE-METRO SOUTHEAST,GPC,False,,2020-04-30,-2132.0,2015-04-24,-3965.0
GACMBROVG01,158.133.113.5,Router,Active,Cisco,VG224,QTX7538ZH8Z,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,790d:2h:33m:0s,Jan-23-26 01:07:21,Jan-23-26 01:07:21,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CMB,GA,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,32.504677,-84.934521,Muscogee,FO-GA-SW-COLUMBUS,GPC,False,,2020-04-30,-2132.0,2015-04-24,-3965.0
GACMBROVG02,158.133.113.8,Router,Active,Cisco,VG224,QTX7538ZHBD,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,382d:2h:32m:0s,Jan-23-26 02:01:17,Jan-23-26 02:01:17,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CMB,GA,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,32.504677,-84.934521,Muscogee,FO-GA-SW-COLUMBUS,GPC,False,,2020-04-30,-2132.0,2015-04-24,-3965.0
GAMNCROVG01,158.133.115.5,Router,Active,Cisco,VG224,QTX7533ZNMN,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,309d:2h:59m:0s,Jan-23-26 02:29:08,Jan-23-26 02:29:08,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MNC,GA,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,32.857615,-84.621322,Meriwether,FO-GA-SW-COLUMBUS,GPC,False,,2020-04-30,-2132.0,2015-04-24,-3965.0
GAXGPVGFL03-01,158.133.12.0,Voice Gateway,Active,Cisco,VG224,QHK7757Q7TX,27.2(4)M9,37.3(7r)T7,1.0,26.0,25.0, ,Jan-23-26 01:24:09,Jan-23-26 01:24:09,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XGP,GA,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,33.76361,-84.38194,Fulton,FO-GA-NE-METRO SOUTHEAST,GPC,False,,2020-04-30,-2132.0,2015-04-24,-3965.0
