Host Name,Device IP,Device Type,Device Status,Device Vendor,Device Model,Serial Number,Software Version,Firmware Version,Free Ports,Total Ports,Ports In Use,Uptime,Last Successful Snapshot,Last Snapshot Attempt,Last Snapshot Result,Device Type Standard,associatedWlcIp,deviceSupportLevel,dnsResolvedManagementAddress,errorCode,family,id,instanteTenantId,instanteUuid,interfaceCount,inventoryStatusDetail,lastDeviceResyncStartTime,lastManagedResyncReasons,lastUpdated,lastUpdateTime,lineCardCount,lineCardId,location,locationName,macAddress,managedAtleastOnce,managementState,memorySize,pendingSyncRequestsCount,platformId,reachabilityFailureReason,reachabilityStatus,reasonsForDeviceResync,reasonsForPendingSyncRequests,role,roleSource,serialNumber,series,snmpContact,softwareType,softwareVersion,syncRequestedByApp,tagCount,tunnelUdpPort,type,upTime,uptimeSeconds,vendor,waasDeviceMode,Unnamed: 44,clientCount,clientCount_2_4GHz,clientCount_5GHz,controllerIpAddress,controllerName,countryCode,ethernetMac,hreapEnabled,ipAddress,lwappUpTime,model,status,DateAdded,adminStatus,ArchiveDate,collectionStatus,collectionTime,creationTime,deviceType,managementStatus,manufacturer_part_name,manufacturer_part_partNumber,manufacturer_part_serialNumber,productFamily,reachability,Site Code Extracted,State,Model,EoS,EoL,In Scope?,Repl Device,Material Cost,Labor Cost,Device Cost,latitude,longitude,county,affiliate,Owner,Exception_Flag,Exception_Reason,EoL_Date,Days_to_EoL,EoS_Date,Days_to_EoS
GAPLOSW0101,99.77.136.206,Router,Active,Cisco,CGS-2520-24TC,QOC7983Z3RE,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,360d:0h:33m:0s,Jan-23-26 02:03:02,Jan-23-26 02:03:02,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLO,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.322488,-84.636086,Cherokee,FO-GA-NW-BARTOW/CHEROKEE & NORTH,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAPOWSW0101,99.77.136.233,Router,Active,Cisco,CGS-2520-24TC,QOC3733Z38X,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,100d:14h:55m:0s,Jan-23-26 01:19:26,Jan-23-26 01:19:26,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POW,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.8561,-84.6764,Cobb,FO-GA-NW-COBB,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GACHLSW0101,99.77.136.22,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7EN,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,228d:16h:24m:0s,Jan-23-26 02:11:49,Jan-23-26 02:11:49,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHL,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.89788,-84.30448,Dekalb,FO-GA-NE-METRO NORTHEAST,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GASMRSW0101,99.77.136.222,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z7WP,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1813d:3h:12m:0s,Jan-23-26 02:13:57,Jan-23-26 02:13:57,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMR,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.855916,-84.52749,Cobb,FO-GA-NW-COBB,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GASWOSW0101,99.77.136.230,Router,Active,Cisco,CGS-2520-24TC,QOC7933Z7BK,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2011d:20h:23m:0s,Jan-23-26 01:12:53,Jan-23-26 01:12:53,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWO,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.082818,-84.521093,Cherokee,FO-GA-NW-BARTOW/CHEROKEE & NORTH,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GASPDSW0101,99.77.136.234,Router,Active,Cisco,CGS-2520-24TC,QOC7983Z85C,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1368d:17h:13m:0s,Jan-23-26 02:12:57,Jan-23-26 02:12:57,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPD,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.968611,-84.261333,Fulton,FO-GA-NE-CUMMING,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAWINSW0101,99.77.136.242,Router,Active,Cisco,CGS-2520-24TC,QOC7983Z3PE,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2006d:20h:17m:0s,Jan-23-26 02:12:55,Jan-23-26 02:12:55,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WIN,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.9158,-84.4825,Cobb,FO-GA-NW-COBB,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GASEVSW0101,99.77.136.254,Router,Active,Cisco,CGS-2520-24TC,QOC7933Z79P,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1774d:0h:29m:0s,Jan-23-26 01:11:34,Jan-23-26 01:11:34,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEV,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.723228,-84.927,Carroll,FO-GA-NW-CARROLL/HEARD/DOUGLAS,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAAUSSW0102,99.77.136.26,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7DY,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2127d:20h:5m:0s,Jan-23-26 02:14:50,Jan-23-26 02:14:50,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUS,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.800012,-84.627584,Douglas,FO-GA-NW-COBB,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAZZ4SW0101,99.77.136.30,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7DK,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2161d:21h:48m:0s,Jan-23-26 02:12:55,Jan-23-26 02:12:55,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZZ4,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.993573,-84.572649,Cobb,FO-GA-NW-COBB,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GACTNSW0102,99.77.136.34,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7CX,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2122d:17h:47m:0s,Jan-23-26 02:00:39,Jan-23-26 02:00:39,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTN,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.232211,-84.499916,Cherokee,FO-GA-NW-BARTOW/CHEROKEE & NORTH,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAPTMSW0101,99.77.136.38,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7D8,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2097d:17h:49m:0s,Jan-23-26 01:16:19,Jan-23-26 01:16:19,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTM,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.831665,-84.479327,Cobb,FO-GA-NW-METRO NORTHWEST,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAWDASW0101,99.77.136.42,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7DS,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2127d:21h:56m:0s,Jan-23-26 01:12:37,Jan-23-26 01:12:37,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WDA,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.918493,-84.857776,Paulding,FO-GA-NW-PAULDING/POLK/HARALSON,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GABUDSW0101,99.77.136.46,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z7QR,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2136d:19h:32m:0s,Jan-23-26 01:10:03,Jan-23-26 01:10:03,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUD,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.127146,-84.007929,Gwinnett,FO-GA-NE-CUMMING,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAZ2SSW0101,99.77.136.50,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7WP,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2085d:21h:14m:0s,Jan-23-26 02:13:51,Jan-23-26 02:13:51,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z2S,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.237444,-84.157398,Forsyth,FO-GA-NE-CUMMING,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAHOBSW0101,99.77.136.58,Router,Active,Cisco,CGS-2520-24TC,QOC7975Z77Q,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1889d:0h:17m:0s,Jan-23-26 01:15:12,Jan-23-26 01:15:12,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOB,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.016243,-84.329385,Fulton,FO-GA-NE-CUMMING,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAKENSW0101,99.77.136.6,Router,Active,Cisco,CGS-2520-24TC,QOC7979Z7ZS,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1373d:23h:59m:0s,Jan-23-26 02:13:45,Jan-23-26 02:13:45,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEN,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.022208,-84.59449,Cobb,FO-GA-NW-COBB,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GALARSW0101,99.77.136.62,Router,Active,Cisco,CGS-2520-24TC,QOC7975Z775,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1140d:1h:12m:0s,Jan-23-26 02:00:39,Jan-23-26 02:00:39,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAR,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.9867,-84.0567,Gwinnett,FO-GA-NE-CUMMING,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GADRASW0101,99.77.136.66,Router,Active,Cisco,CGS-2520-24TC,QOC7979Z7ZP,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2100d:21h:25m:0s,Jan-23-26 02:12:57,Jan-23-26 02:12:57,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DRA,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.88372,-84.26472,DeKalb,FO-GA-NE-METRO NORTHEAST,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAALPSW0101,99.77.136.70,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z7DC,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,433d:3h:7m:0s,Jan-23-26 02:12:53,Jan-23-26 02:12:53,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALP,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.064655,-84.27276,Fulton,FO-GA-NE-CUMMING,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GASNESW0101,99.77.136.74,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z7D7,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2098d:0h:10m:0s,Jan-23-26 01:18:12,Jan-23-26 01:18:12,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNE,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.85,-84.0364,Gwinnett,FO-GA-NE-CONYERS,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GABLKSW0101,99.77.136.78,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3C5,27.0(2)SE2,Bootstrap,0.0,26.0,26.0, ,Jan-23-26 01:02:34,Jan-23-26 01:02:34,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BLK,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.01979,-84.516082,Cobb,FO-GA-NW-COBB,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GADOGSW0101,99.77.136.82,Router,Active,Cisco,CGS-2520-24TC,QOC7975Z58X,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,997d:13h:49m:0s,Jan-23-26 02:13:09,Jan-23-26 02:13:09,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOG,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.7724,-84.7155,Douglas,FO-GA-NW-PAULDING/POLK/HARALSON,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GASIXVG0101,99.77.136.86,Router,Active,Cisco,CGS-2520-24TC,QOC7975Z5Z5,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1339d:23h:9m:0s,Jan-23-26 02:10:51,Jan-23-26 02:10:51,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIX,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.7612,-84.5259,Fulton,FO-GA-NW-COBB,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GACHSSW0101,99.77.136.90,Router,Active,Cisco,CGS-2520-24TC,QOC7937Z37H,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,429d:19h:10m:0s,Jan-23-26 02:14:38,Jan-23-26 02:14:38,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHS,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.87716,-84.41288,Fulton,FO-GA-NW-METRO NORTHWEST,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GACOUSW0101,99.77.136.94,Router,Active,Cisco,CGS-2520-24TC,QOC7937Z379,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1443d:0h:12m:0s,Jan-23-26 02:01:32,Jan-23-26 02:01:32,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COU,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.85858,-84.56805,Cobb,FO-GA-NW-COBB,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GADULSW0101,99.77.136.98,Router,Active,Cisco,CGS-2520-24TC,QOC7937Z333,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2106d:22h:54m:0s,Jan-23-26 02:10:57,Jan-23-26 02:10:57,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DUL,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.000249,-84.148202,Gwinnett,FO-GA-NE-CUMMING,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAHOGSW0101,99.77.137.14,Router,Active,Cisco,CGS-2520-24TC,QOC7983Z3RR,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1048d:12h:35m:0s,Jan-23-26 02:15:29,Jan-23-26 02:15:29,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOG,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.152545,-84.887581,Bartow,FO-GA-NW-BARTOW/CHEROKEE & NORTH,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GACAVSW0101,99.77.137.18,Router,Active,Cisco,CGS-2520-24TC,QOC7988Z57C,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1382d:19h:31m:0s,Jan-23-26 01:15:26,Jan-23-26 01:15:26,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAV,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.186397,-84.758413,Bartow,FO-GA-NW-BARTOW/CHEROKEE & NORTH,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GATEMSW0101,99.77.137.2,Router,Active,Cisco,CGS-2520-24TC,QOC7938Z7HM,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2029d:20h:21m:0s,Jan-23-26 02:14:06,Jan-23-26 02:14:06,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEM,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.7018,-85.0556,Carroll,FO-GA-NW-CARROLL/HEARD/DOUGLAS,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAWHTSW0101,99.77.137.22,Router,Active,Cisco,CGS-2520-24TC,QOC7953Z77W,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1843d:23h:31m:0s,Jan-23-26 02:12:50,Jan-23-26 02:12:50,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WHT,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.2215,-84.7597,Bartow,FO-GA-NW-BARTOW/CHEROKEE & NORTH,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GACSSSW0101,99.77.137.26,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z38L,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1745d:23h:18m:0s,Jan-23-26 01:05:13,Jan-23-26 01:05:13,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CSS,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.279,-84.82094,Bartow,FO-GA-NW-BARTOW/CHEROKEE & NORTH,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAEMESW0101,99.77.137.34,Router,Active,Cisco,CGS-2520-24TC,QOC7953Z7PC,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1857d:2h:32m:0s,Jan-23-26 01:17:58,Jan-23-26 01:17:58,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EME,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.1178,-84.7723,Bartow,FO-GA-NW-BARTOW/CHEROKEE & NORTH,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GANWASW0101,99.77.137.42,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3MM,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,842d:0h:51m:0s,Jan-23-26 02:18:45,Jan-23-26 02:18:45,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWA,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.090005,-84.346441,Fulton,FO-GA-NE-CUMMING,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAZVCSW0101,99.77.137.46,Router,Active,Cisco,CGS-2520-24TC,QOC3778Z8M8,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1281d:3h:0m:0s,Jan-23-26 01:15:32,Jan-23-26 01:15:32,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZVC,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.740024,-84.853992,Douglas,FO-GA-NW-PAULDING/POLK/HARALSON,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GADHASW0101,99.77.137.74,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z39B,27.0(2)ED2,Bootstrap,0.0,26.0,26.0,545d:22h:1m:0s,Jan-23-26 02:16:38,Jan-23-26 02:16:38,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHA,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.756167,-84.595932,Unknown,FO-GA-NW-COBB,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GACRWSW0101,99.77.138.33,Router,Active,Cisco,CGS-2520-24TC,QOC7988Z39P,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1917d:19h:11m:0s,Jan-23-26 02:15:40,Jan-23-26 02:15:40,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRW,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.554333,-82.842972,Taliaferro,FO-GA-SE-AUGUSTA 1,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAZ6WSW0101,99.77.138.332,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3Z5,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1075d:16h:57m:0s,Jan-23-26 01:14:12,Jan-23-26 01:14:12,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z6W,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,32.882218,-82.413004,Jefferson,FO-GA-SE-AUGUSTA 2,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GALOUSW0101,99.77.138.336,Router,Active,Cisco,CGS-2520-24TC,QOC3777Z8KE,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,642d:22h:17m:0s,Jan-23-26 01:05:49,Jan-23-26 01:05:49,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOU,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.0135,-82.3977,Jefferson,FO-GA-SE-AUGUSTA 2,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAMINSW0101,99.77.138.114,Router,Active,Cisco,CGS-2520-24TC,QOC7953Z77D,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1858d:2h:8m:0s,Jan-23-26 01:22:29,Jan-23-26 01:22:29,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIN,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,32.8177,-81.9809,Jenkins,FO-GA-SE-AUGUSTA 2,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
