Host Name,Device IP,Device Type,Device Status,Device Vendor,Device Model,Serial Number,Software Version,Firmware Version,Free Ports,Total Ports,Ports In Use,Uptime,Last Successful Snapshot,Last Snapshot Attempt,Last Snapshot Result,Device Type Standard,associatedWlcIp,deviceSupportLevel,dnsResolvedManagementAddress,errorCode,family,id,instanteTenantId,instanteUuid,interfaceCount,inventoryStatusDetail,lastDeviceResyncStartTime,lastManagedResyncReasons,lastUpdated,lastUpdateTime,lineCardCount,lineCardId,location,locationName,macAddress,managedAtleastOnce,managementState,memorySize,pendingSyncRequestsCount,platformId,reachabilityFailureReason,reachabilityStatus,reasonsForDeviceResync,reasonsForPendingSyncRequests,role,roleSource,serialNumber,series,snmpContact,softwareType,softwareVersion,syncRequestedByApp,tagCount,tunnelUdpPort,type,upTime,uptimeSeconds,vendor,waasDeviceMode,Unnamed: 44,clientCount,clientCount_2_4GHz,clientCount_5GHz,controllerIpAddress,controllerName,countryCode,ethernetMac,hreapEnabled,ipAddress,lwappUpTime,model,status,DateAdded,adminStatus,ArchiveDate,collectionStatus,collectionTime,creationTime,deviceType,managementStatus,manufacturer_part_name,manufacturer_part_partNumber,manufacturer_part_serialNumber,productFamily,reachability,Site Code Extracted,State,Model,EoS,EoL,In Scope?,Repl Device,Material Cost,Labor Cost,Device Cost,latitude,longitude,county,affiliate,Owner,Exception_Flag,Exception_Reason,EoL_Date,Days_to_EoL,EoS_Date,Days_to_EoS
GAVNPVGRR18,33.135.338.22,Voice Gateway,Active,Cisco,VG310,QKC3735D73R,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,845d:3h:6m:0s,Jan-23-26 02:15:29,Jan-23-26 02:15:29,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
GAVNPVGRR19,33.135.338.23,Voice Gateway,Active,Cisco,VG310,QKC3735D73S,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,845d:2h:49m:0s,Jan-23-26 01:19:27,Jan-23-26 01:19:27,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
GAVNPVGRR20,33.135.338.25,Voice Gateway,Active,Cisco,VG310,QKC3735D78Z,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,845d:2h:50m:0s,Jan-23-26 01:18:05,Jan-23-26 01:18:05,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
GAVNPVGRR21,33.135.338.25,Voice Gateway,Active,Cisco,VG310,QKC3735D783,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,833d:22h:16m:0s,Jan-23-26 01:18:30,Jan-23-26 01:18:30,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
GAVNPVGRR22,33.135.338.28,Voice Gateway,Active,Cisco,VG310,QKC3735D78M,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,845d:2h:55m:0s,Jan-23-26 01:18:01,Jan-23-26 01:18:01,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
GAVNPVGRR23,33.135.338.20,Voice Gateway,Active,Cisco,VG310,QKC3735D78K,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,845d:2h:52m:0s,Jan-23-26 01:17:51,Jan-23-26 01:17:51,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
GAVNPVGRR24,33.135.338.28,Voice Gateway,Active,Cisco,VG202XM,QCH3738T79W,27.4(3)M2,37.4(70r)YA7,1.0,4.0,3.0,1318d:23h:9m:0s,Jan-23-26 01:02:15,Jan-23-26 01:02:15,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,VG202XM,2022-04-29,2027-04-30,Yes,VG400-8FXS,2393.976,770.0,1904.98,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-04-30,425.0,2022-04-29,-1402.0
GAVNPROVG50,33.135.338.28,Router,Active,Cisco,VG310,QKC383378SX,27.8(3)M7,35.4(3r)M3a,20.0,26.0,6.0, ,Jan-23-26 02:21:51,Jan-23-26 02:21:51,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
GAVNPSWFR02,33.135.338.32,Switch,Active,Cisco,WS-C2960X-48FPS-L,QKC3377W79N,27.2(2)E7,Bootstrap,3.0,53.0,50.0, ,Jan-23-26 01:04:35,Jan-23-26 01:04:35,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWFR01,33.135.338.5,Switch,Active,Cisco,WS-C2960X-48FPS-L,"QCW3735B7GW,QCW3735B7CX",27.2(2)E3,Bootstrap,1.0,105.0,104.0,1319d:3h:21m:0s,Jan-23-26 02:17:51,Jan-23-26 02:17:51,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPVGRR01,33.135.338.5,Voice Gateway,Active,Cisco,VG310,QKC3735D78W,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,845d:3h:10m:0s,Jan-23-26 02:19:07,Jan-23-26 02:19:07,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
GAVNPVGRR02,33.135.338.8,Voice Gateway,Active,Cisco,VG310,QKC3735D787,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,845d:3h:3m:0s,Jan-23-26 02:15:59,Jan-23-26 02:15:59,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
GAVNPVGRR03,33.135.338.0,Voice Gateway,Active,Cisco,VG310,QKC3735D78P,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,845d:2h:48m:0s,Jan-23-26 01:07:10,Jan-23-26 01:07:10,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
GAVNPVGRR04,33.135.338.8,Voice Gateway,Active,Cisco,VG310,QKC3735D78W,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,845d:3h:11m:0s,Jan-23-26 02:17:08,Jan-23-26 02:17:08,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
GAVNPVGRR05,33.135.338.8,Voice Gateway,Active,Cisco,VG310,QKC3735D78Y,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,845d:3h:6m:0s,Jan-23-26 02:16:02,Jan-23-26 02:16:02,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
GAVNPSWFSBE0101,33.135.338.5,Switch,Active,Cisco,WS-C2960X-48FPS-L,"QCW3735B7GW,QCW3735B795,QCW3735B7QX,QCW3735B8YS,QCW3735B7D8",27.2(2)E3,Bootstrap,1.0,261.0,260.0,541d:21h:29m:0s,Jan-23-26 02:18:24,Jan-23-26 02:18:24,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPROVGFSB01,33.135.338.5,Router,Active,Cisco,VG310,QKC3735D78N,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,541d:21h:15m:0s,Jan-23-26 01:17:58,Jan-23-26 01:17:58,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
GAVNPSWCNT01,33.135.133.135,Switch,Active,Cisco,WS-C2960X-48FPS-L,"QCW3735B87B,QCW3735Z7YZ",27.2(2)E3,Bootstrap,1.0,105.0,104.0,145d:2h:36m:0s,Jan-23-26 01:21:53,Jan-23-26 01:21:53,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWWH0201,33.135.133.5,Switch,Active,Cisco,WS-C2960X-48FPS-L,QCW3735B7BS,27.2(2)E3,Bootstrap,1.0,53.0,52.0,1307d:6h:25m:0s,Jan-23-26 02:15:26,Jan-23-26 02:15:26,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWWH0101,33.135.133.5,Switch,Active,Cisco,WS-C2960X-48FPS-L,"QCW3735B7CB,QCW3735B7KE",27.2(2)E3,Bootstrap,1.0,105.0,104.0,1307d:6h:37m:0s,Jan-23-26 02:15:36,Jan-23-26 02:15:36,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWRPF01,33.135.111.33,Switch,Active,Cisco,WS-C2960X-24PS-L,QCW3778Z7W8,27.2(2)E3,Bootstrap,1.0,29.0,28.0,157d:9h:50m:0s,Jan-23-26 02:16:47,Jan-23-26 02:16:47,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-24PS-L,2022-10-31,2027-10-31,Yes,C9200-24P-E,2928.12,1540.0,1668.46,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWHOTTOOL01,33.135.111.13,Switch,Active,Cisco,WS-C2960X-24PS-L,QCW3778Z7WC,27.2(2)E3,Bootstrap,2.0,29.0,27.0,510d:23h:36m:0s,Jan-23-26 02:18:53,Jan-23-26 02:18:53,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-24PS-L,2022-10-31,2027-10-31,Yes,C9200-24P-E,2928.12,1540.0,1668.46,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWTSCOUT01,33.135.111.135,Switch,Active,Cisco,WS-C2960X-24PS-L,QCW3778Z7WT,27.2(2)E3,Bootstrap,1.0,29.0,28.0,151d:1h:4m:0s,Jan-23-26 01:21:35,Jan-23-26 01:21:35,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-24PS-L,2022-10-31,2027-10-31,Yes,C9200-24P-E,2928.12,1540.0,1668.46,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWTSCIN02,33.135.111.135,Switch,Active,Cisco,WS-C2960X-48FPS-L,"QOC3733Z7KC,QCW3738Z798,QCW3738Z78E",27.2(4)E8,Bootstrap,1.0,109.0,108.0,922d:22h:23m:0s,Jan-23-26 02:19:41,Jan-23-26 02:19:41,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWCALLAB01,33.135.111.138,Switch,Active,Cisco,WS-C2960X-24PS-L,QCW3778Z7UU,27.2(2)E3,Bootstrap,1.0,29.0,28.0,127d:4h:25m:0s,Jan-23-26 01:21:35,Jan-23-26 01:21:35,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-24PS-L,2022-10-31,2027-10-31,Yes,C9200-24P-E,2928.12,1540.0,1668.46,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWPRILAB01,33.135.111.18,Switch,Active,Cisco,WS-C2960X-48FPS-L,QCW3735Z7W8,27.2(2)E3,Bootstrap,1.0,53.0,52.0,454d:16h:1m:0s,Jan-23-26 02:16:41,Jan-23-26 02:16:41,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWRPAPEX01,33.135.111.18,Switch,Active,Cisco,WS-C2960CX-8PC-L,QOC3337Y83G,27.2(4)E8,Bootstrap,0.0,12.0,12.0,214d:18h:49m:0s,Jan-23-26 02:16:13,Jan-23-26 02:16:13,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960CX-8PC-L,2024-04-30,2029-04-30,,,108.0,1540.0,,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2029-04-30,1156.0,2024-04-30,-670.0
GAVNPSWU2COMP01,33.135.111.5,Switch,Active,Cisco,WS-C2960X-24PS-L,QCW3778Z7WH,27.2(2)E3,Bootstrap,1.0,29.0,28.0,146d:1h:29m:0s,Jan-23-26 02:16:34,Jan-23-26 02:16:34,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-24PS-L,2022-10-31,2027-10-31,Yes,C9200-24P-E,2928.12,1540.0,1668.46,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWU1COMP01,33.135.111.8,Switch,Active,Cisco,WS-C2960X-24PS-L,QCW3778Z7WZ,27.2(2)E3,Bootstrap,2.0,29.0,27.0,1689d:16h:6m:0s,Jan-23-26 01:20:08,Jan-23-26 01:20:08,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-24PS-L,2022-10-31,2027-10-31,Yes,C9200-24P-E,2928.12,1540.0,1668.46,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWRPCTR01,33.135.111.0,Switch,Active,Cisco,WS-C2960X-48FPS-L,"QOC3733Z7K5,QCW3735B7QW,QCW3735B7CR",27.2(2)E3,Bootstrap,2.0,157.0,155.0,808d:17h:39m:0s,Jan-23-26 01:22:40,Jan-23-26 01:22:40,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWSFUEL01,33.135.111.8,Switch,Active,Cisco,WS-C2960X-48FPS-L,QCW3733Z73R,27.2(2)E3,Bootstrap,1.0,53.0,52.0,447d:6h:21m:0s,Jan-23-26 02:16:43,Jan-23-26 02:16:43,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWOCC0201,33.135.112.132,Switch,Active,Cisco,WS-C2960X-48FPS-L,"QCW3735B7GY,QCW3738B3WQ",27.2(2)E3,Bootstrap,1.0,105.0,104.0,1307d:9h:56m:0s,Jan-23-26 02:15:36,Jan-23-26 02:15:36,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWCHLO0101,33.135.112.180,Switch,Active,Cisco,WS-C2960X-24PS-L,QOC3777Y7SL,27.2(2)E3,Bootstrap,1.0,29.0,28.0,188d:2h:6m:0s,Jan-23-26 02:19:34,Jan-23-26 02:19:34,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-24PS-L,2022-10-31,2027-10-31,Yes,C9200-24P-E,2928.12,1540.0,1668.46,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSW6WIDE01,33.135.112.5,Switch,Active,Cisco,WS-C2960X-48FPS-L,QCW3735B7CW,27.2(2)E3,Bootstrap,1.0,53.0,52.0,541d:21h:6m:0s,Jan-23-26 01:05:35,Jan-23-26 01:05:35,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSW2WIDE02,33.135.112.5,Switch,Active,Cisco,WS-C2960X-48FPS-L,QOC3737S79B,27.2(2)E3,Bootstrap,1.0,53.0,52.0,541d:21h:11m:0s,Jan-23-26 01:20:13,Jan-23-26 01:20:13,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWOCC0202,33.135.112.88,Switch,Active,Cisco,WS-C2960X-48FPS-L,"QCW3738B3SE,QCW3738B3XZ",27.2(2)E3,Bootstrap,1.0,105.0,104.0,1307d:10h:11m:0s,Jan-23-26 02:17:14,Jan-23-26 02:17:14,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
GAVNPSWFIBERRMB50,33.135.113.132,L3Switch,Active,Cisco,WS-C3850-12S,"QCW3787D7KK,QOC3787U7NY",03.08.07E,IOS-XE,0.0,41.0,41.0,475d:9h:45m:0s,Jan-23-26 02:26:14,Jan-23-26 02:26:14,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C3850-12S,2022-04-30,2027-04-30,Yes,C9300-24T-E,3716.472,1540.0,2415.37,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-04-30,425.0,2022-04-30,-1401.0
GAVNPSWCTLRMB50,33.135.113.133,Switch,Active,Cisco,WS-C2960X-24PS-L,"QOC3733W777,QOC3733W77Z",27.2(2)E7,Bootstrap,0.0,57.0,57.0,475d:9h:30m:0s,Jan-23-26 02:20:24,Jan-23-26 02:20:24,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,GA,WS-C2960X-24PS-L,2022-10-31,2027-10-31,Yes,C9200-24P-E,2928.12,1540.0,1668.46,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
